,Unnamed: 0,posicao,fortuna,idade,ipca_do_pais,variacao_do_ipca,pib_do_pais,expectativa_de_vida,receita_tributaria,taxa_de_imposto,pop_do_pais
2269,2400,2405,1100,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2270,2401,2405,1100,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2271,2402,2405,1100,47,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2272,2403,2405,1100,63,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2273,2404,2405,1100,63,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2274,2405,2405,1100,34,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2275,2407,2405,1100,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2276,2408,2405,1100,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2277,2409,2405,1100,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2278,2410,2405,1100,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2279,2411,2405,1100,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2280,2412,2405,1100,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2281,2413,2405,1100,76,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2282,2414,2405,1100,74,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2283,2415,2405,1100,71,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
2284,2416,2405,1100,36,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2285,2417,2405,1100,57,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2286,2418,2405,1100,53,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2287,2419,2405,1100,59,117.11,1.4,529606710418,81.6,24.0,55.4,11484055
2288,2420,2405,1100,66,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2289,2421,2405,1100,51,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2290,2422,2405,1100,88,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2291,2423,2405,1100,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2292,2424,2405,1100,58,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
2293,2425,2405,1100,64,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2294,2426,2405,1100,62,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2295,2427,2405,1100,74,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2296,2428,2405,1100,73,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2297,2429,2405,1100,78,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
2298,2430,2405,1100,82,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2299,2431,2405,1100,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2300,2432,2405,1100,87,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2301,2433,2405,1100,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2302,2434,2405,1100,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2303,2435,2405,1100,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2304,2436,2405,1100,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2305,2437,2405,1100,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2306,2438,2405,1100,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2307,2439,2405,1100,46,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2308,2440,2405,1100,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2309,2441,2405,1100,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2310,2442,2405,1100,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2311,2443,2405,1100,56,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2312,2444,2405,1100,81,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2313,2445,2405,1100,54,123.78,3.8,250077444017,75.4,14.6,20.0,19356544
2314,2446,2405,1100,69,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2315,2447,2405,1100,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2316,2448,2405,1100,62,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2317,2449,2405,1100,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2318,2450,2405,1100,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2319,2451,2405,1100,76,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
2320,2452,2405,1100,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2321,2453,2405,1100,42,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2322,2454,2405,1100,53,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2323,2455,2405,1100,58,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2324,2456,2405,1100,67,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2325,2457,2405,1100,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2326,2458,2405,1100,41,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2327,2459,2405,1100,73,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
2328,2460,2405,1100,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2329,2461,2405,1100,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2330,2462,2405,1100,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2331,2463,2405,1100,45,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2332,2464,2405,1100,52,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
2333,2465,2405,1100,77,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2334,2466,2405,1100,51,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
2335,2468,2405,1100,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2336,2469,2405,1100,59,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
2337,2470,2405,1100,71,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2338,2471,2405,1100,82,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2339,2472,2405,1100,35,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2340,2473,2405,1100,46,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
2341,2475,2405,1100,47,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2342,2476,2405,1100,81,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2343,2477,2405,1100,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2344,2479,2405,1100,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2345,2480,2405,1100,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2346,2481,2405,1100,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2347,2482,2405,1100,72,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2348,2483,2405,1100,83,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2349,2484,2405,1100,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2350,2485,2405,1100,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2351,2486,2405,1100,51,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2352,2487,2405,1100,40,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2353,2488,2405,1100,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2354,2489,2405,1100,51,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2355,2490,2405,1100,48,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2356,2491,2405,1100,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2357,2492,2405,1100,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2358,2494,2540,1000,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2359,2495,2540,1000,44,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
2360,2496,2540,1000,76,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2361,2497,2540,1000,44,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2362,2498,2540,1000,43,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2363,2499,2540,1000,40,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2364,2500,2540,1000,33,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2365,2501,2540,1000,98,129.78,2.1,226848050820,76.5,14.3,36.8,32510453
2366,2502,2540,1000,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2367,2503,2540,1000,70,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2368,2504,2540,1000,75,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
2369,2506,2540,1000,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2370,2507,2540,1000,45,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2371,2508,2540,1000,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2372,2509,2540,1000,49,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2373,2510,2540,1000,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2374,2512,2540,1000,72,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2375,2515,2540,1000,67,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2376,2516,2540,1000,56,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2377,2518,2540,1000,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2378,2519,2540,1000,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2379,2520,2540,1000,68,110.35,0.8,348078018464,81.0,32.4,23.8,5818553
2380,2521,2540,1000,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2381,2522,2540,1000,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2382,2523,2540,1000,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2383,2524,2540,1000,79,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
2384,2527,2540,1000,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2385,2528,2540,1000,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2386,2529,2540,1000,79,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2387,2530,2540,1000,46,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2388,2531,2540,1000,70,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2389,2532,2540,1000,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2390,2533,2540,1000,45,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2391,2534,2540,1000,68,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2392,2535,2540,1000,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2393,2536,2540,1000,38,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2394,2537,2540,1000,56,120.27,2.2,403336363636,82.8,23.9,36.2,5347896
2395,2538,2540,1000,93,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
2396,2539,2540,1000,75,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
2397,2540,2540,1000,53,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
2398,2541,2540,1000,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2399,2542,2540,1000,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2400,2543,2540,1000,68,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2401,2544,2540,1000,48,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2402,2545,2540,1000,60,281.66,7.9,153781069118,71.6,20.1,45.2,44385155
2403,2546,2540,1000,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2404,2547,2540,1000,74,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
2405,2548,2540,1000,78,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2406,2549,2540,1000,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2407,2550,2540,1000,57,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2408,2551,2540,1000,73,158.93,4.1,351431649241,63.9,27.5,29.2,58558270
2409,2552,2540,1000,45,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2410,2553,2540,1000,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2411,2554,2540,1000,74,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
2412,2555,2540,1000,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2413,2556,2540,1000,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2414,2557,2540,1000,36,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2415,2558,2540,1000,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2416,2559,2540,1000,56,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
2417,2560,2540,1000,51,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2418,2561,2540,1000,78,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
2419,2562,2540,1000,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2420,2563,2540,1000,72,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2421,2565,2540,1000,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2422,2566,2540,1000,69,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2423,2567,2540,1000,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2424,2568,2540,1000,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2425,2569,2540,1000,60,120.27,2.2,403336363636,82.8,23.9,36.2,5347896
2426,2570,2540,1000,53,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2427,2571,2540,1000,51,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
2428,2572,2540,1000,70,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2429,2573,2540,1000,59,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
2430,2574,2540,1000,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2431,2575,2540,1000,82,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2432,2576,2540,1000,75,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
2433,2577,2540,1000,70,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
2434,2578,2540,1000,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2435,2579,2540,1000,72,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
2436,2580,2540,1000,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2437,2582,2540,1000,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2438,2583,2540,1000,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2439,2584,2540,1000,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2440,2585,2540,1000,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2441,2586,2540,1000,51,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2442,2587,2540,1000,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
2443,2588,2540,1000,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2444,2589,2540,1000,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
2445,2590,2540,1000,66,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
